Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;316;-;-;316;-;-
Wählende;174;55,1 %;+39;174;55,1 %;+39
Ungültige Stimmen;1;0,6 %;-03;1;0,6 %;-05
Gültige Stimmen;173;99,4 %;+03;173;99,4 %;+05
SPD;54;31,2 %;+62;50;28,9 %;+40
AfD;66;38,2 %;+118;58;33,5 %;+70
CDU;30;17,3 %;+13;20;11,6 %;-29
GRÜNE/B 90;2;1,2 %;-52;1;0,6 %;-64
DIE LINKE;9;5,2 %;-50;8;4,6 %;-60
BVB / FREIE WÄHLER;8;4,6 %;-69;3;1,7 %;-78
FDP;4;2,3 %;-19;1;0,6 %;-35
Tierschutzpartei;-;-;-;5;2,9 %;+12
Plus;-;-;-;1;0,6 %;-03
BSW;-;-;-;25;14,5 %;+145
III. Weg;-;-;-;1;0,6 %;+06
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
