Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;310;-;-;310;-;-
Wählende;193;62,3 %;-;193;62,3 %;-
Ungültige Stimmen;1;0,5 %;-;0;0,0 %;-
Gültige Stimmen;192;99,5 %;-;193;100,0 %;-
SPD;89;46,4 %;-;75;38,9 %;-
AfD;41;21,4 %;-;36;18,7 %;-
CDU;45;23,4 %;-;26;13,5 %;-
GRÜNE/B 90;1;0,5 %;-;12;6,2 %;-
DIE LINKE;6;3,1 %;-;3;1,6 %;-
BVB / FREIE WÄHLER;6;3,1 %;-;2;1,0 %;-
FDP;4;2,1 %;-;4;2,1 %;-
Tierschutzpartei;-;-;-;3;1,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;31;16,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;0;0,0 %;-
