Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;441;-;-;441;-;-
Ungültige Stimmen;5;1,1 %;+03;1;0,2 %;-02
Gültige Stimmen;436;98,9 %;-03;440;99,8 %;+02
SPD;111;25,5 %;+47;125;28,4 %;-31
AfD;110;25,2 %;+104;85;19,3 %;+46
CDU;141;32,3 %;+79;68;15,5 %;-61
GRÜNE/B 90;20;4,6 %;-98;13;3,0 %;-74
DIE LINKE;-;-;-144;7;1,6 %;-80
BVB / FREIE WÄHLER;47;10,8 %;+36;18;4,1 %;-23
FDP;7;1,6 %;-24;3;0,7 %;-17
Tierschutzpartei;-;-;-;6;1,4 %;-14
Plus;-;-;-;1;0,2 %;-06
BSW;-;-;-;108;24,5 %;+245
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;0,7 %;+07
WU;-;-;-;2;0,5 %;+05
