Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;209;-;-;209;-;-
Wählende;125;59,8 %;+172;125;59,8 %;+172
Ungültige Stimmen;1;0,8 %;-15;1;0,8 %;-14
Gültige Stimmen;124;99,2 %;+15;124;99,2 %;+14
SPD;20;16,1 %;-135;19;15,3 %;-155
AfD;56;45,2 %;+146;55;44,4 %;+141
CDU;31;25,0 %;+102;21;16,9 %;+34
GRÜNE/B 90;6;4,8 %;-18;8;6,5 %;-02
DIE LINKE;5;4,0 %;-30;4;3,2 %;-30
BVB / FREIE WÄHLER;5;4,0 %;-33;2;1,6 %;-39
FDP;1;0,8 %;-29;0;0,0 %;-36
Tierschutzpartei;-;-;-;1;0,8 %;-16
Plus;-;-;-;0;0,0 %;-06
BSW;-;-;-;13;10,5 %;+105
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,8 %;+08
EB Hoffmann;0;0,0 %;-03;-;-;-
