Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;166;-;-;166;-;-
Wählende;96;57,8 %;-;96;57,8 %;-
Ungültige Stimmen;1;1,0 %;-;0;0,0 %;-
Gültige Stimmen;95;99,0 %;-;96;100,0 %;-
SPD;32;33,7 %;-;32;33,3 %;-
AfD;38;40,0 %;-;35;36,5 %;-
CDU;13;13,7 %;-;11;11,5 %;-
GRÜNE/B 90;2;2,1 %;-;2;2,1 %;-
DIE LINKE;-;-;-;1;1,0 %;-
BVB / FREIE WÄHLER;10;10,5 %;-;1;1,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;3,1 %;-
Plus;-;-;-;1;1,0 %;-
BSW;-;-;-;10;10,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
