Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;343;-;-;343;-;-
Ungültige Stimmen;2;0,6 %;-;1;0,3 %;-
Gültige Stimmen;341;99,4 %;-;342;99,7 %;-
SPD;130;38,1 %;-;102;29,8 %;-
AfD;19;5,6 %;-;18;5,3 %;-
CDU;38;11,1 %;-;34;9,9 %;-
GRÜNE/B 90;73;21,4 %;-;87;25,4 %;-
DIE LINKE;39;11,4 %;-;36;10,5 %;-
BVB / FREIE WÄHLER;9;2,6 %;-;3;0,9 %;-
FDP;6;1,8 %;-;3;0,9 %;-
Tierschutzpartei;-;-;-;13;3,8 %;-
Plus;27;7,9 %;-;19;5,6 %;-
BSW;-;-;-;26;7,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
