Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.711;-;-;2.711;-;-
Wählende;1.956;72,2 %;+124;1.956;72,2 %;+124
Ungültige Stimmen;34;1,7 %;+04;21.0;1,1 %;-01
Gültige Stimmen;1.922;98,3 %;-04;1.935;98,9 %;+01
SPD;610;31,7 %;+87;559.0;28,9 %;+08
AfD;699;36,4 %;+144;630.0;32,6 %;+92
CDU;283;14,7 %;-36;234.0;12,1 %;-30
GRÜNE/B 90;49;2,5 %;-72;49.0;2,5 %;-64
DIE LINKE;131;6,8 %;-51;66.0;3,4 %;-56
BVB / FREIE WÄHLER;123;6,4 %;-53;58.0;3,0 %;-49
FDP;13;0,7 %;-27;7.0;0,4 %;-43
Tierschutzpartei;-;-;-;37.0;1,9 %;-03
Plus;-;-;-;13.0;0,7 %;+00
BSW;-;-;-;259.0;13,4 %;+134
III. Weg;14;0,7 %;+07;5.0;0,3 %;+03
DKP;-;-;-;1.0;0,1 %;+01
DLW;-;-;-;13.0;0,7 %;+07
WU;-;-;-;4.0;0,2 %;+02
