Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;219;-;-;219;-;-
Wählende;154;70,3 %;-;154;70,3 %;-
Ungültige Stimmen;3;1,9 %;-;3;1,9 %;-
Gültige Stimmen;151;98,1 %;-;151;98,1 %;-
SPD;60;39,7 %;-;45;29,8 %;-
AfD;39;25,8 %;-;41;27,2 %;-
CDU;31;20,5 %;-;28;18,5 %;-
GRÜNE/B 90;0;0,0 %;-;8;5,3 %;-
DIE LINKE;2;1,3 %;-;2;1,3 %;-
BVB / FREIE WÄHLER;16;10,6 %;-;8;5,3 %;-
FDP;3;2,0 %;-;2;1,3 %;-
Tierschutzpartei;-;-;-;2;1,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;15;9,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
