Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;947;-;-;947;-;-
Wählende;373;39,4 %;-;373;39,4 %;-
Ungültige Stimmen;9;2,4 %;-;7;1,9 %;-
Gültige Stimmen;364;97,6 %;-;366;98,1 %;-
SPD;140;38,5 %;-;92;25,1 %;-
AfD;185;50,8 %;-;182;49,7 %;-
CDU;15;4,1 %;-;15;4,1 %;-
GRÜNE/B 90;2;0,5 %;-;4;1,1 %;-
DIE LINKE;8;2,2 %;-;11;3,0 %;-
BVB / FREIE WÄHLER;12;3,3 %;-;9;2,5 %;-
FDP;1;0,3 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;5;1,4 %;-
Plus;-;-;-;3;0,8 %;-
BSW;-;-;-;39;10,7 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;2;0,5 %;-
Die PARTEI;1;0,3 %;-;-;-;-
