Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.528;-;-;3.528;-;-
Wählende;2.470;70,0 %;+157;2.47;70,0 %;+157
Ungültige Stimmen;53;2,1 %;+10;23.0;0,9 %;-04
Gültige Stimmen;2.417;97,9 %;-10;2.447;99,1 %;+04
SPD;759;31,4 %;+70;558.0;22,8 %;-12
AfD;928;38,4 %;+137;870.0;35,6 %;+104
CDU;373;15,4 %;-23;302.0;12,3 %;-46
GRÜNE/B 90;38;1,6 %;-87;106.0;4,3 %;-57
DIE LINKE;169;7,0 %;-53;99.0;4,0 %;-74
BVB / FREIE WÄHLER;116;4,8 %;-17;43.0;1,8 %;-45
FDP;20;0,8 %;-34;17.0;0,7 %;-27
Tierschutzpartei;-;-;-;39.0;1,6 %;-01
Plus;-;-;-;15.0;0,6 %;-02
BSW;-;-;-;376.0;15,4 %;+154
III. Weg;14;0,6 %;+06;2.0;0,1 %;+01
DKP;-;-;-;2.0;0,1 %;+01
DLW;-;-;-;12.0;0,5 %;+05
WU;-;-;-;6.0;0,2 %;+02
