Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;7.187;-;-;7.187;-;-
Wählende;5.262;73,2 %;+113;5.262;73,2 %;+113
Ungültige Stimmen;75;1,4 %;+03;41;0,8 %;-01
Gültige Stimmen;5.187;98,6 %;-03;5.221;99,2 %;+01
SPD;1.792;34,5 %;+102;1.578;30,2 %;+56
AfD;1.747;33,7 %;+108;1.609;30,8 %;+62
CDU;847;16,3 %;+28;632;12,1 %;-12
GRÜNE/B 90;128;2,5 %;-51;199;3,8 %;-57
DIE LINKE;168;3,2 %;-68;96;1,8 %;-97
BVB / FREIE WÄHLER;375;7,2 %;-119;130;2,5 %;-60
FDP;51;1,0 %;-11;31;0,6 %;-24
Tierschutzpartei;-;-;-;128;2,5 %;-10
Plus;-;-;-;35;0,7 %;-04
BSW;-;-;-;732;14,0 %;+140
III. Weg;-;-;-;14;0,3 %;+03
DKP;39;0,8 %;+03;6;0,1 %;+01
DLW;-;-;-;16;0,3 %;+03
WU;-;-;-;15;0,3 %;+03
EB Schamberger;40;0,8 %;+08;-;-;-
