Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.038;-;-;1.038;-;-
Wählende;403;38,8 %;-;403;38,8 %;-
Ungültige Stimmen;11;2,7 %;-;8;2,0 %;-
Gültige Stimmen;392;97,3 %;-;395;98,0 %;-
SPD;95;24,2 %;-;116;29,4 %;-
AfD;105;26,8 %;-;96;24,3 %;-
CDU;37;9,4 %;-;24;6,1 %;-
GRÜNE/B 90;14;3,6 %;-;13;3,3 %;-
DIE LINKE;43;11,0 %;-;24;6,1 %;-
BVB / FREIE WÄHLER;92;23,5 %;-;47;11,9 %;-
FDP;1;0,3 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;8;2,0 %;-
Plus;-;-;-;7;1,8 %;-
BSW;-;-;-;57;14,4 %;-
III. Weg;-;-;-;3;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;2;0,5 %;-;-;-;-
EB Link;3;0,8 %;-;-;-;-
