Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;106;-;-;106;-;-
Wählende;47;44,3 %;-107;47;44,3 %;-107
Ungültige Stimmen;2;4,3 %;+27;1;2,1 %;+11
Gültige Stimmen;45;95,7 %;-27;46;97,9 %;-11
SPD;17;37,8 %;+144;13;28,3 %;+45
AfD;19;42,2 %;+118;19;41,3 %;+103
CDU;3;6,7 %;-76;1;2,2 %;-119
GRÜNE/B 90;0;0,0 %;-72;3;6,5 %;-06
DIE LINKE;1;2,2 %;-100;0;0,0 %;-98
BVB / FREIE WÄHLER;3;6,7 %;-16;1;2,2 %;-37
FDP;0;0,0 %;-41;0;0,0 %;-42
Tierschutzpartei;-;-;-;1;2,2 %;-08
Plus;-;-;-;0;0,0 %;-10
BSW;-;-;-;7;15,2 %;+152
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;2;4,4 %;+44;1;2,2 %;+22
WU;-;-;-;0;0,0 %;00
