Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;95;-;-;95;-;-
Wählende;60;63,2 %;+39;60;63,2 %;+39
Ungültige Stimmen;1;1,7 %;-04;2;3,3 %;+12
Gültige Stimmen;59;98,3 %;+04;58;96,7 %;-12
SPD;20;33,9 %;+84;17;29,3 %;+21
AfD;14;23,7 %;+59;17;29,3 %;+93
CDU;22;37,3 %;+130;15;25,9 %;+46
GRÜNE/B 90;0;0,0 %;-89;0;0,0 %;-94
DIE LINKE;1;1,7 %;-140;2;3,4 %;-80
BVB / FREIE WÄHLER;1;1,7 %;-38;0;0,0 %;-38
FDP;0;0,0 %;-21;0;0,0 %;-43
Tierschutzpartei;-;-;-;1;1,7 %;+13
Plus;-;-;-;0;0,0 %;-17
BSW;-;-;-;5;8,6 %;+86
III. Weg;1;1,7 %;+17;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;1,7 %;+17
WU;-;-;-;0;0,0 %;00
