Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;176;-;-;176;-;-
Wählende;95;54,0 %;-;95;54,0 %;-
Ungültige Stimmen;3;3,2 %;-;1;1,1 %;-
Gültige Stimmen;92;96,8 %;-;94;98,9 %;-
SPD;26;28,3 %;-;19;20,2 %;-
AfD;42;45,7 %;-;41;43,6 %;-
CDU;9;9,8 %;-;12;12,8 %;-
GRÜNE/B 90;2;2,2 %;-;3;3,2 %;-
DIE LINKE;6;6,5 %;-;4;4,3 %;-
BVB / FREIE WÄHLER;2;2,2 %;-;2;2,1 %;-
FDP;1;1,1 %;-;1;1,1 %;-
Tierschutzpartei;-;-;-;1;1,1 %;-
Plus;2;2,2 %;-;2;2,1 %;-
BSW;-;-;-;9;9,6 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;2;2,2 %;-;-;-;-
