Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.151;-;-;1.151;-;-
Wählende;577;50,1 %;-;577.0;50,1 %;-
Ungültige Stimmen;5;0,9 %;-;4.0;0,7 %;-
Gültige Stimmen;572;99,1 %;-;573.0;99,3 %;-
SPD;166;29,0 %;-;154.0;26,9 %;-
AfD;238;41,6 %;-;224.0;39,1 %;-
CDU;106;18,5 %;-;78.0;13,6 %;-
GRÜNE/B 90;6;1,0 %;-;10.0;1,7 %;-
DIE LINKE;17;3,0 %;-;11.0;1,9 %;-
BVB / FREIE WÄHLER;29;5,1 %;-;11.0;1,9 %;-
FDP;9;1,6 %;-;3.0;0,5 %;-
Tierschutzpartei;-;-;-;10.0;1,7 %;-
Plus;-;-;-;3.0;0,5 %;-
BSW;-;-;-;66.0;11,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;1;0,2 %;-;1.0;0,2 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;0.0;0,0 %;-
