Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;15.893;-;-;15.893;-;-
Wählende;12.292;77,3 %;+125;12.292;77,3 %;+125
Ungültige Stimmen;123;1,0 %;+00;76.0;0,6 %;-02
Gültige Stimmen;12.169;99,0 %;-00;12.216;99,4 %;+02
SPD;3.852;31,7 %;+86;3.597;29,4 %;+50
AfD;3.213;26,4 %;+85;2.923;23,9 %;+52
CDU;1.774;14,6 %;-00;1.484;12,1 %;-12
GRÜNE/B 90;482;4,0 %;-91;671.0;5,5 %;-75
DIE LINKE;679;5,6 %;-103;375.0;3,1 %;-104
BVB / FREIE WÄHLER;1.765;14,5 %;+27;566.0;4,6 %;-33
FDP;162;1,3 %;-24;116.0;0,9 %;-33
Tierschutzpartei;-;-;-;258.0;2,1 %;-07
Plus;242;2,0 %;+20;139.0;1,1 %;-06
BSW;-;-;-;1.998;16,4 %;+164
III. Weg;-;-;-;10.0;0,1 %;+01
DKP;-;-;-;7.0;0,1 %;+01
DLW;-;-;-;36.0;0,3 %;+03
WU;-;-;-;36.0;0,3 %;+03
