Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;622;-;-;622;-;-
Wählende;402;64,6 %;+18;402;64,6 %;+18
Ungültige Stimmen;6;1,5 %;+12;6;1,5 %;+03
Gültige Stimmen;396;98,5 %;-12;396;98,5 %;-03
SPD;130;32,8 %;-183;128;32,3 %;-90
AfD;141;35,6 %;+153;145;36,6 %;+123
CDU;76;19,2 %;+41;58;14,6 %;-39
GRÜNE/B 90;6;1,5 %;-12;6;1,5 %;-22
DIE LINKE;13;3,3 %;-22;6;1,5 %;-40
BVB / FREIE WÄHLER;13;3,3 %;+08;4;1,0 %;-05
FDP;4;1,0 %;-17;1;0,3 %;-23
Tierschutzpartei;-;-;-;7;1,8 %;-07
Plus;-;-;-;0;0,0 %;00
BSW;-;-;-;35;8,8 %;+88
III. Weg;13;3,3 %;+33;5;1,3 %;+13
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,3 %;+03
WU;-;-;-;0;0,0 %;00
