Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;789;-;-;789;-;-
Wählende;401;50,8 %;-;401;50,8 %;-
Ungültige Stimmen;3;0,7 %;-;3;0,7 %;-
Gültige Stimmen;398;99,3 %;-;398;99,3 %;-
SPD;101;25,4 %;-;102;25,6 %;-
AfD;159;39,9 %;-;142;35,7 %;-
CDU;66;16,6 %;-;44;11,1 %;-
GRÜNE/B 90;9;2,3 %;-;9;2,3 %;-
DIE LINKE;24;6,0 %;-;11;2,8 %;-
BVB / FREIE WÄHLER;36;9,0 %;-;19;4,8 %;-
FDP;3;0,8 %;-;3;0,8 %;-
Tierschutzpartei;-;-;-;2;0,5 %;-
Plus;-;-;-;5;1,3 %;-
BSW;-;-;-;58;14,6 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
