Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;561;-;-;561;-;-
Wählende;216;38,5 %;-;216;38,5 %;-
Ungültige Stimmen;7;3,2 %;-;4;1,9 %;-
Gültige Stimmen;209;96,8 %;-;212;98,1 %;-
SPD;83;39,7 %;-;69;32,5 %;-
AfD;61;29,2 %;-;62;29,2 %;-
CDU;30;14,4 %;-;27;12,7 %;-
GRÜNE/B 90;8;3,8 %;-;9;4,2 %;-
DIE LINKE;10;4,8 %;-;6;2,8 %;-
BVB / FREIE WÄHLER;6;2,9 %;-;3;1,4 %;-
FDP;2;1,0 %;-;2;0,9 %;-
Tierschutzpartei;9;4,3 %;-;4;1,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;30;14,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
