Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;838;-;-;838;-;-
Wählende;464;55,4 %;-;464;55,4 %;-
Ungültige Stimmen;5;1,1 %;-;4;0,9 %;-
Gültige Stimmen;459;98,9 %;-;460;99,1 %;-
SPD;134;29,2 %;-;122;26,5 %;-
AfD;191;41,6 %;-;177;38,5 %;-
CDU;83;18,1 %;-;67;14,6 %;-
GRÜNE/B 90;3;0,7 %;-;15;3,3 %;-
DIE LINKE;26;5,7 %;-;5;1,1 %;-
BVB / FREIE WÄHLER;12;2,6 %;-;3;0,7 %;-
FDP;6;1,3 %;-;4;0,9 %;-
Tierschutzpartei;-;-;-;7;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;55;12,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;4;0,9 %;-;3;0,7 %;-
WU;-;-;-;1;0,2 %;-
