Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;432;-;-;432;-;-
Wählende;231;53,5 %;-28;231;53,5 %;-28
Ungültige Stimmen;3;1,3 %;-08;3;1,3 %;-09
Gültige Stimmen;228;98,7 %;+08;228;98,7 %;+09
SPD;72;31,6 %;+99;83;36,4 %;+133
AfD;71;31,1 %;+98;67;29,4 %;+71
CDU;49;21,5 %;-40;30;13,2 %;-92
GRÜNE/B 90;5;2,2 %;-132;4;1,8 %;-128
DIE LINKE;10;4,4 %;-27;11;4,8 %;-13
BVB / FREIE WÄHLER;18;7,9 %;+34;2;0,9 %;-16
FDP;3;1,3 %;-23;3;1,3 %;-32
Tierschutzpartei;-;-;-;7;3,1 %;-03
Plus;-;-;-;1;0,4 %;-06
BSW;-;-;-;16;7,0 %;+70
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;1,3 %;+13
WU;-;-;-;1;0,4 %;+04
