Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;515;-;-;515;-;-
Wählende;330;64,1 %;+80;330;64,1 %;+80
Ungültige Stimmen;6;1,8 %;-18;3;0,9 %;-05
Gültige Stimmen;324;98,2 %;+18;327;99,1 %;+05
SPD;95;29,3 %;+45;89;27,2 %;+00
AfD;146;45,1 %;+206;122;37,3 %;+98
CDU;43;13,3 %;-60;34;10,4 %;-77
GRÜNE/B 90;5;1,5 %;-44;9;2,8 %;-41
DIE LINKE;10;3,1 %;-132;9;2,8 %;-63
BVB / FREIE WÄHLER;21;6,5 %;-13;8;2,4 %;-44
FDP;4;1,2 %;-02;4;1,2 %;-13
Tierschutzpartei;-;-;-;5;1,5 %;+08
Plus;-;-;-;0;0,0 %;-11
BSW;-;-;-;44;13,5 %;+135
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;0,9 %;+09
WU;-;-;-;0;0,0 %;00
