Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.123;-;-;1.123;-;-
Wählende;554;49,3 %;-;554.0;49,3 %;-
Ungültige Stimmen;5;0,9 %;-;4.0;0,7 %;-
Gültige Stimmen;549;99,1 %;-;550.0;99,3 %;-
SPD;190;34,6 %;-;172.0;31,3 %;-
AfD;173;31,5 %;-;155.0;28,2 %;-
CDU;96;17,5 %;-;71.0;12,9 %;-
GRÜNE/B 90;15;2,7 %;-;34.0;6,2 %;-
DIE LINKE;30;5,5 %;-;13.0;2,4 %;-
BVB / FREIE WÄHLER;42;7,7 %;-;18.0;3,3 %;-
FDP;3;0,5 %;-;4.0;0,7 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;4.0;0,7 %;-
BSW;-;-;-;70.0;12,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
