Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;591;-;-;591;-;-
Ungültige Stimmen;15;2,5 %;+22;6;1,0 %;+06
Gültige Stimmen;576;97,5 %;-22;585;99,0 %;-06
SPD;120;20,8 %;-35;130;22,2 %;-16
AfD;181;31,4 %;+104;157;26,8 %;+72
CDU;90;15,6 %;+11;61;10,4 %;-49
GRÜNE/B 90;28;4,9 %;-37;25;4,3 %;-50
DIE LINKE;45;7,8 %;-62;19;3,2 %;-109
BVB / FREIE WÄHLER;106;18,4 %;+86;29;5,0 %;-46
FDP;6;1,0 %;-09;8;1,4 %;-14
Tierschutzpartei;-;-;-;15;2,6 %;-11
Plus;-;-;-;4;0,7 %;-04
BSW;-;-;-;131;22,4 %;+224
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;4;0,7 %;+07
