Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.367;-;-;1.367;-;-
Wählende;516;37,7 %;-;516.0;37,7 %;-
Ungültige Stimmen;8;1,6 %;-;7.0;1,4 %;-
Gültige Stimmen;508;98,4 %;-;509.0;98,6 %;-
SPD;167;32,9 %;-;154.0;30,3 %;-
AfD;191;37,6 %;-;185.0;36,3 %;-
CDU;79;15,6 %;-;40.0;7,9 %;-
GRÜNE/B 90;10;2,0 %;-;13.0;2,6 %;-
DIE LINKE;27;5,3 %;-;18.0;3,5 %;-
BVB / FREIE WÄHLER;32;6,3 %;-;13.0;2,6 %;-
FDP;2;0,4 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;10.0;2,0 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;71.0;13,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
