Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;936;-;-;936;-;-
Wählende;510;54,5 %;-;510;54,5 %;-
Ungültige Stimmen;5;1,0 %;-;2;0,4 %;-
Gültige Stimmen;505;99,0 %;-;508;99,6 %;-
SPD;157;31,1 %;-;132;26,0 %;-
AfD;187;37,0 %;-;174;34,3 %;-
CDU;66;13,1 %;-;65;12,8 %;-
GRÜNE/B 90;5;1,0 %;-;22;4,3 %;-
DIE LINKE;15;3,0 %;-;10;2,0 %;-
BVB / FREIE WÄHLER;58;11,5 %;-;16;3,1 %;-
FDP;9;1,8 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;4;0,8 %;-
Plus;-;-;-;4;0,8 %;-
BSW;-;-;-;66;13,0 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;8;1,6 %;-;7;1,4 %;-
WU;-;-;-;3;0,6 %;-
