Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;172;-;-;172;-;-
Wählende;139;80,8 %;-;139;80,8 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;139;100,0 %;-;139;100,0 %;-
SPD;34;24,5 %;-;26;18,7 %;-
AfD;74;53,2 %;-;66;47,5 %;-
CDU;24;17,3 %;-;22;15,8 %;-
GRÜNE/B 90;1;0,7 %;-;2;1,4 %;-
DIE LINKE;2;1,4 %;-;1;0,7 %;-
BVB / FREIE WÄHLER;4;2,9 %;-;3;2,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,7 %;-
Plus;0;0,0 %;-;1;0,7 %;-
BSW;-;-;-;14;10,1 %;-
III. Weg;-;-;-;2;1,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;0;0,0 %;-
WU;-;-;-;1;0,7 %;-
