Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;917;-;-;917;-;-
Wählende;488;53,2 %;-;488;53,2 %;-
Ungültige Stimmen;8;1,6 %;-;9;1,8 %;-
Gültige Stimmen;480;98,4 %;-;479;98,2 %;-
SPD;108;22,5 %;-;99;20,7 %;-
AfD;271;56,5 %;-;265;55,3 %;-
CDU;57;11,9 %;-;39;8,1 %;-
GRÜNE/B 90;1;0,2 %;-;2;0,4 %;-
DIE LINKE;9;1,9 %;-;8;1,7 %;-
BVB / FREIE WÄHLER;16;3,3 %;-;7;1,5 %;-
FDP;7;1,5 %;-;3;0,6 %;-
Tierschutzpartei;-;-;-;7;1,5 %;-
Plus;2;0,4 %;-;2;0,4 %;-
BSW;-;-;-;42;8,8 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;1;0,2 %;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;3;0,6 %;-
Demokraten BB;8;1,7 %;-;-;-;-
