Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;109;-;-;109;-;-
Wählende;60;55,0 %;-;60;55,0 %;-
Ungültige Stimmen;2;3,3 %;-;1;1,7 %;-
Gültige Stimmen;58;96,7 %;-;59;98,3 %;-
SPD;38;65,5 %;-;34;57,6 %;-
AfD;13;22,4 %;-;11;18,6 %;-
CDU;5;8,6 %;-;2;3,4 %;-
GRÜNE/B 90;0;0,0 %;-;2;3,4 %;-
DIE LINKE;1;1,7 %;-;1;1,7 %;-
BVB / FREIE WÄHLER;1;1,7 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,7 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;8;13,6 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
