Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;992;-;-;992;-;-
Wählende;455;45,9 %;-;455;45,9 %;-
Ungültige Stimmen;8;1,8 %;-;10;2,2 %;-
Gültige Stimmen;447;98,2 %;-;445;97,8 %;-
SPD;186;41,6 %;-;165;37,1 %;-
AfD;134;30,0 %;-;126;28,3 %;-
CDU;73;16,3 %;-;53;11,9 %;-
GRÜNE/B 90;11;2,5 %;-;18;4,0 %;-
DIE LINKE;20;4,5 %;-;17;3,8 %;-
BVB / FREIE WÄHLER;20;4,5 %;-;5;1,1 %;-
FDP;3;0,7 %;-;5;1,1 %;-
Tierschutzpartei;-;-;-;12;2,7 %;-
Plus;-;-;-;4;0,9 %;-
BSW;-;-;-;39;8,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
