Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;5.648;-;-;5.648;-;-
Wählende;4.096;72,5 %;+106;4.096;72,5 %;+106
Ungültige Stimmen;39;1,0 %;-12;29.0;0,7 %;-14
Gültige Stimmen;4.057;99,0 %;+12;4.067;99,3 %;+14
SPD;1.658;40,9 %;+102;1.485;36,5 %;+41
AfD;1.280;31,6 %;+128;1.143;28,1 %;+91
CDU;595;14,7 %;-48;496.0;12,2 %;-54
GRÜNE/B 90;94;2,3 %;-72;128.0;3,1 %;-63
DIE LINKE;143;3,5 %;-56;67.0;1,6 %;-69
BVB / FREIE WÄHLER;185;4,6 %;-09;75.0;1,8 %;-16
FDP;42;1,0 %;-59;29.0;0,7 %;-43
Tierschutzpartei;-;-;-;89.0;2,2 %;-13
Plus;-;-;-;21.0;0,5 %;-04
BSW;-;-;-;505.0;12,4 %;+124
III. Weg;-;-;-;4.0;0,1 %;+01
DKP;-;-;-;1.0;0,0 %;+00
DLW;60;1,5 %;+15;19.0;0,5 %;+05
WU;-;-;-;5.0;0,1 %;+01
