Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;816;-;-;816;-;-
Wählende;294;36,0 %;-;294;36,0 %;-
Ungültige Stimmen;4;1,4 %;-;5;1,7 %;-
Gültige Stimmen;290;98,6 %;-;289;98,3 %;-
SPD;81;27,9 %;-;70;24,2 %;-
AfD;134;46,2 %;-;126;43,6 %;-
CDU;24;8,3 %;-;18;6,2 %;-
GRÜNE/B 90;8;2,8 %;-;13;4,5 %;-
DIE LINKE;15;5,2 %;-;16;5,5 %;-
BVB / FREIE WÄHLER;17;5,9 %;-;5;1,7 %;-
FDP;5;1,7 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;15;5,2 %;-
Plus;6;2,1 %;-;4;1,4 %;-
BSW;-;-;-;21;7,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
