Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;908;-;-;908;-;-
Wählende;365;40,2 %;-;365;40,2 %;-
Ungültige Stimmen;8;2,2 %;-;5;1,4 %;-
Gültige Stimmen;357;97,8 %;-;360;98,6 %;-
SPD;129;36,1 %;-;108;30,0 %;-
AfD;131;36,7 %;-;124;34,4 %;-
CDU;35;9,8 %;-;25;6,9 %;-
GRÜNE/B 90;8;2,2 %;-;13;3,6 %;-
DIE LINKE;29;8,1 %;-;12;3,3 %;-
BVB / FREIE WÄHLER;12;3,4 %;-;5;1,4 %;-
FDP;7;2,0 %;-;4;1,1 %;-
Tierschutzpartei;-;-;-;11;3,1 %;-
Plus;6;1,7 %;-;3;0,8 %;-
BSW;-;-;-;50;13,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;3;0,8 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
