Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;265;-;-;265;-;-
Wählende;179;67,5 %;-;179;67,5 %;-
Ungültige Stimmen;4;2,2 %;-;2;1,1 %;-
Gültige Stimmen;175;97,8 %;-;177;98,9 %;-
SPD;53;30,3 %;-;40;22,6 %;-
AfD;89;50,9 %;-;85;48,0 %;-
CDU;10;5,7 %;-;7;4,0 %;-
GRÜNE/B 90;7;4,0 %;-;17;9,6 %;-
DIE LINKE;9;5,1 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;5;2,9 %;-;6;3,4 %;-
FDP;2;1,1 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,1 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;16;9,0 %;-
III. Weg;-;-;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
