Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;906;-;-;906;-;-
Wählende;402;44,4 %;-;402;44,4 %;-
Ungültige Stimmen;9;2,2 %;-;8;2,0 %;-
Gültige Stimmen;393;97,8 %;-;394;98,0 %;-
SPD;150;38,2 %;-;139;35,3 %;-
AfD;139;35,4 %;-;124;31,5 %;-
CDU;48;12,2 %;-;41;10,4 %;-
GRÜNE/B 90;4;1,0 %;-;7;1,8 %;-
DIE LINKE;27;6,9 %;-;14;3,6 %;-
BVB / FREIE WÄHLER;19;4,8 %;-;9;2,3 %;-
FDP;6;1,5 %;-;3;0,8 %;-
Tierschutzpartei;-;-;-;9;2,3 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;46;11,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
