Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;576;-;-;576;-;-
Wählende;281;48,8 %;-;281;48,8 %;-
Ungültige Stimmen;13;4,6 %;-;7;2,5 %;-
Gültige Stimmen;268;95,4 %;-;274;97,5 %;-
SPD;68;25,4 %;-;73;26,6 %;-
AfD;130;48,5 %;-;115;42,0 %;-
CDU;21;7,8 %;-;20;7,3 %;-
GRÜNE/B 90;6;2,2 %;-;6;2,2 %;-
DIE LINKE;15;5,6 %;-;7;2,6 %;-
BVB / FREIE WÄHLER;26;9,7 %;-;8;2,9 %;-
FDP;2;0,7 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;2;0,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;41;15,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
