Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;26.256;-;-;26.256;-;-
Wählende;17.777;67,7 %;+142;17.777;67,7 %;+142
Ungültige Stimmen;229;1,3 %;+00;147.0;0,8 %;-05
Gültige Stimmen;17.548;98,7 %;-00;17.63;99,2 %;+05
SPD;6.423;36,6 %;+146;5.84;33,1 %;+47
AfD;5.144;29,3 %;+115;4.561;25,9 %;+57
CDU;2.956;16,8 %;-24;2.266;12,9 %;-37
GRÜNE/B 90;445;2,5 %;-181;819.0;4,6 %;-95
DIE LINKE;1.211;6,9 %;-44;674.0;3,8 %;-73
BVB / FREIE WÄHLER;939;5,4 %;+12;431.0;2,4 %;-06
FDP;189;1,1 %;-16;108.0;0,6 %;-26
Tierschutzpartei;-;-;-;311.0;1,8 %;-05
Plus;-;-;-07;131.0;0,7 %;-02
BSW;-;-;-;2.322;13,2 %;+132
III. Weg;-;-;-;19.0;0,1 %;+01
DKP;-;-;-;9.0;0,1 %;+01
DLW;241;1,4 %;+14;108.0;0,6 %;+06
WU;-;-;-;31.0;0,2 %;+02
