Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;930;-;-;930;-;-
Wählende;446;48,0 %;-;446;48,0 %;-
Ungültige Stimmen;8;1,8 %;-;3;0,7 %;-
Gültige Stimmen;438;98,2 %;-;443;99,3 %;-
SPD;130;29,7 %;-;132;29,8 %;-
AfD;161;36,8 %;-;160;36,1 %;-
CDU;71;16,2 %;-;61;13,8 %;-
GRÜNE/B 90;7;1,6 %;-;10;2,3 %;-
DIE LINKE;31;7,1 %;-;14;3,2 %;-
BVB / FREIE WÄHLER;19;4,3 %;-;9;2,0 %;-
FDP;4;0,9 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;8;1,8 %;-
Plus;3;0,7 %;-;4;0,9 %;-
BSW;-;-;-;40;9,0 %;-
III. Weg;1;0,2 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;11;2,5 %;-;-;-;-
