Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;151;-;-;151;-;-
Wählende;104;68,9 %;+132;104;68,9 %;+132
Ungültige Stimmen;0;0,0 %;-29;0;0,0 %;-19
Gültige Stimmen;104;100,0 %;+29;104;100,0 %;+19
SPD;31;29,8 %;+78;28;26,9 %;+07
AfD;49;47,1 %;+186;48;46,2 %;+179
CDU;9;8,7 %;-68;4;3,8 %;-90
GRÜNE/B 90;3;2,9 %;-51;6;5,8 %;-26
DIE LINKE;10;9,6 %;-39;5;4,8 %;-66
BVB / FREIE WÄHLER;2;1,9 %;-66;0;0,0 %;-35
FDP;0;0,0 %;-40;0;0,0 %;-50
Tierschutzpartei;-;-;-;2;1,9 %;-20
Plus;-;-;-;0;0,0 %;-05
BSW;-;-;-;11;10,6 %;+106
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
dieBasis;0;0,0 %;00;-;-;-
