Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.077;-;-;1.077;-;-
Wählende;477;44,3 %;-;477.0;44,3 %;-
Ungültige Stimmen;9;1,9 %;-;6.0;1,3 %;-
Gültige Stimmen;468;98,1 %;-;471.0;98,7 %;-
SPD;144;30,8 %;-;148.0;31,4 %;-
AfD;153;32,7 %;-;151.0;32,1 %;-
CDU;32;6,8 %;-;25.0;5,3 %;-
GRÜNE/B 90;6;1,3 %;-;9.0;1,9 %;-
DIE LINKE;65;13,9 %;-;31.0;6,6 %;-
BVB / FREIE WÄHLER;63;13,5 %;-;16.0;3,4 %;-
FDP;5;1,1 %;-;4.0;0,8 %;-
Tierschutzpartei;-;-;-;16.0;3,4 %;-
Plus;-;-;-;4.0;0,8 %;-
BSW;-;-;-;66.0;14,0 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
