Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;260;-;-;260;-;-
Wählende;156;60,0 %;-;156;60,0 %;-
Ungültige Stimmen;5;3,2 %;-;1;0,6 %;-
Gültige Stimmen;151;96,8 %;-;155;99,4 %;-
SPD;39;25,8 %;-;50;32,3 %;-
AfD;50;33,1 %;-;44;28,4 %;-
CDU;38;25,2 %;-;20;12,9 %;-
GRÜNE/B 90;2;1,3 %;-;1;0,6 %;-
DIE LINKE;6;4,0 %;-;4;2,6 %;-
BVB / FREIE WÄHLER;12;7,9 %;-;7;4,5 %;-
FDP;4;2,6 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;2;1,3 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;24;15,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
