Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;529;-;-;529;-;-
Ungültige Stimmen;2;0,4 %;-;1;0,2 %;-
Gültige Stimmen;527;99,6 %;-;528;99,8 %;-
SPD;186;35,3 %;-;159;30,1 %;-
AfD;102;19,4 %;-;96;18,2 %;-
CDU;100;19,0 %;-;80;15,2 %;-
GRÜNE/B 90;33;6,3 %;-;34;6,4 %;-
DIE LINKE;30;5,7 %;-;21;4,0 %;-
BVB / FREIE WÄHLER;35;6,6 %;-;24;4,5 %;-
FDP;11;2,1 %;-;7;1,3 %;-
Tierschutzpartei;-;-;-;19;3,6 %;-
Plus;21;4,0 %;-;15;2,8 %;-
BSW;-;-;-;71;13,4 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
EB Müller;9;1,7 %;-;-;-;-
