Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;11.596;-;-;11.596;-;-
Wählende;8.001;69,0 %;+139;8.001;69,0 %;+139
Ungültige Stimmen;134;1,7 %;+04;75.0;0,9 %;-03
Gültige Stimmen;7.867;98,3 %;-04;7.926;99,1 %;+03
SPD;2.810;35,7 %;+79;2.37;29,9 %;+39
AfD;2.834;36,0 %;+102;2.631;33,2 %;+72
CDU;1.113;14,1 %;-19;833.0;10,5 %;-60
GRÜNE/B 90;137;1,7 %;-62;230.0;2,9 %;-60
DIE LINKE;379;4,8 %;-63;243.0;3,1 %;-78
BVB / FREIE WÄHLER;482;6,1 %;-27;190.0;2,4 %;-36
FDP;75;1,0 %;-14;38.0;0,5 %;-22
Tierschutzpartei;-;-;-;126.0;1,6 %;-03
Plus;-;-;-;37.0;0,5 %;-06
BSW;-;-;-;1.172;14,8 %;+148
III. Weg;37;0,5 %;+05;17.0;0,2 %;+02
DKP;-;-;-;3.0;0,0 %;+00
DLW;-;-;-;26.0;0,3 %;+03
WU;-;-;-;10.0;0,1 %;+01
