Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;615;-;-;615;-;-
Wählende;365;59,3 %;-;365;59,3 %;-
Ungültige Stimmen;2;0,5 %;-;2;0,5 %;-
Gültige Stimmen;363;99,5 %;-;363;99,5 %;-
SPD;80;22,0 %;-;80;22,0 %;-
AfD;194;53,4 %;-;182;50,1 %;-
CDU;52;14,3 %;-;35;9,6 %;-
GRÜNE/B 90;3;0,8 %;-;8;2,2 %;-
DIE LINKE;7;1,9 %;-;4;1,1 %;-
BVB / FREIE WÄHLER;16;4,4 %;-;12;3,3 %;-
FDP;3;0,8 %;-;0;0,0 %;-
Tierschutzpartei;4;1,1 %;-;3;0,8 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;32;8,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;1,1 %;-;3;0,8 %;-
WU;-;-;-;3;0,8 %;-
