Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;496;-;-;496;-;-
Wählende;289;58,3 %;+16;289;58,3 %;+16
Ungültige Stimmen;10;3,5 %;+17;3;1,0 %;-07
Gültige Stimmen;279;96,5 %;-17;286;99,0 %;+07
SPD;81;29,0 %;+93;61;21,3 %;-12
AfD;121;43,4 %;+156;107;37,4 %;+96
CDU;40;14,3 %;-103;40;14,0 %;-54
GRÜNE/B 90;3;1,1 %;-39;4;1,4 %;-35
DIE LINKE;19;6,8 %;-59;9;3,1 %;-74
BVB / FREIE WÄHLER;13;4,7 %;-24;2;0,7 %;-70
FDP;2;0,7 %;-25;5;1,7 %;-21
Tierschutzpartei;-;-;-;8;2,8 %;+03
Plus;-;-;-;0;0,0 %;-07
BSW;-;-;-;49;17,1 %;+171
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,3 %;+03
WU;-;-;-;0;0,0 %;00
