Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;205;-;-;205;-;-
Wählende;114;55,6 %;+95;114;55,6 %;+95
Ungültige Stimmen;1;0,9 %;+01;0;0,0 %;-08
Gültige Stimmen;113;99,1 %;-01;114;100,0 %;+08
SPD;60;53,1 %;+185;43;37,7 %;+71
AfD;36;31,9 %;+85;31;27,2 %;+39
CDU;8;7,1 %;-80;7;6,1 %;-91
GRÜNE/B 90;0;0,0 %;-65;0;0,0 %;-73
DIE LINKE;2;1,8 %;-93;1;0,9 %;-106
BVB / FREIE WÄHLER;5;4,4 %;-24;4;3,5 %;-22
FDP;1;0,9 %;-17;1;0,9 %;-32
Tierschutzpartei;-;-;-;2;1,8 %;+01
Plus;0;0,0 %;00;1;0,9 %;+01
BSW;-;-;-;23;20,2 %;+202
III. Weg;1;0,9 %;+09;1;0,9 %;+09
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Mießner;0;0,0 %;00;-;-;-
