Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;706;-;-;706;-;-
Wählende;339;48,0 %;-;339;48,0 %;-
Ungültige Stimmen;7;2,1 %;-;3;0,9 %;-
Gültige Stimmen;332;97,9 %;-;336;99,1 %;-
SPD;72;21,7 %;-;73;21,7 %;-
AfD;168;50,6 %;-;158;47,0 %;-
CDU;56;16,9 %;-;34;10,1 %;-
GRÜNE/B 90;5;1,5 %;-;3;0,9 %;-
DIE LINKE;9;2,7 %;-;4;1,2 %;-
BVB / FREIE WÄHLER;18;5,4 %;-;10;3,0 %;-
FDP;4;1,2 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;7;2,1 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;44;13,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
