Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.697;-;-;4.697;-;-
Wählende;2.168;46,2 %;+60;2.168;46,2 %;+60
Ungültige Stimmen;28;1,3 %;-03;26.0;1,2 %;-04
Gültige Stimmen;2.140;98,7 %;+03;2.142;98,8 %;+04
SPD;681;31,8 %;+66;644.0;30,1 %;+15
AfD;864;40,4 %;+146;812.0;37,9 %;+124
CDU;331;15,5 %;-26;213.0;9,9 %;-69
GRÜNE/B 90;18;0,8 %;-88;53.0;2,5 %;-52
DIE LINKE;82;3,8 %;-89;51.0;2,4 %;-97
BVB / FREIE WÄHLER;102;4,8 %;+13;41.0;1,9 %;-09
FDP;9;0,4 %;-20;15.0;0,7 %;-12
Tierschutzpartei;53;2,5 %;+25;35.0;1,6 %;-11
Plus;-;-;-13;18.0;0,8 %;-11
BSW;-;-;-;249.0;11,6 %;+116
III. Weg;-;-;-;3.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;3.0;0,1 %;+01
WU;-;-;-;5.0;0,2 %;+02
