Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;668;-;-;668;-;-
Wählende;287;43,0 %;-;287;43,0 %;-
Ungültige Stimmen;7;2,4 %;-;5;1,7 %;-
Gültige Stimmen;280;97,6 %;-;282;98,3 %;-
SPD;91;32,5 %;-;81;28,7 %;-
AfD;113;40,4 %;-;97;34,4 %;-
CDU;40;14,3 %;-;34;12,1 %;-
GRÜNE/B 90;3;1,1 %;-;10;3,5 %;-
DIE LINKE;17;6,1 %;-;6;2,1 %;-
BVB / FREIE WÄHLER;8;2,9 %;-;3;1,1 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;6;2,1 %;-
Plus;-;-;-;3;1,1 %;-
BSW;-;-;-;40;14,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;8;2,9 %;-;2;0,7 %;-
WU;-;-;-;0;0,0 %;-
