Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;698;-;-;698;-;-
Wählende;269;38,5 %;-;269;38,5 %;-
Ungültige Stimmen;5;1,9 %;-;1;0,4 %;-
Gültige Stimmen;264;98,1 %;-;268;99,6 %;-
SPD;109;41,3 %;-;92;34,3 %;-
AfD;101;38,3 %;-;92;34,3 %;-
CDU;25;9,5 %;-;15;5,6 %;-
GRÜNE/B 90;1;0,4 %;-;3;1,1 %;-
DIE LINKE;13;4,9 %;-;15;5,6 %;-
BVB / FREIE WÄHLER;12;4,5 %;-;4;1,5 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;5;1,9 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;38;14,2 %;-
III. Weg;2;0,8 %;-;2;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
