Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.922;-;-;1.922;-;-
Wählende;802;41,7 %;-;802;41,7 %;-
Ungültige Stimmen;12;1,5 %;-;8;1,0 %;-
Gültige Stimmen;790;98,5 %;-;794;99,0 %;-
SPD;358;45,3 %;-;268;33,8 %;-
AfD;242;30,6 %;-;230;29,0 %;-
CDU;73;9,2 %;-;43;5,4 %;-
GRÜNE/B 90;14;1,8 %;-;64;8,1 %;-
DIE LINKE;39;4,9 %;-;51;6,4 %;-
BVB / FREIE WÄHLER;19;2,4 %;-;6;0,8 %;-
FDP;12;1,5 %;-;8;1,0 %;-
Tierschutzpartei;-;-;-;15;1,9 %;-
Plus;14;1,8 %;-;6;0,8 %;-
BSW;-;-;-;94;11,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;6;0,8 %;-;3;0,4 %;-
DLW;-;-;-;1;0,1 %;-
WU;-;-;-;5;0,6 %;-
Demokraten BB;13;1,6 %;-;-;-;-
