Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;578;-;-;578;-;-
Wählende;330;57,1 %;-;330;57,1 %;-
Ungültige Stimmen;1;0,3 %;-;1;0,3 %;-
Gültige Stimmen;329;99,7 %;-;329;99,7 %;-
SPD;60;18,2 %;-;59;17,9 %;-
AfD;199;60,5 %;-;173;52,6 %;-
CDU;25;7,6 %;-;16;4,9 %;-
GRÜNE/B 90;2;0,6 %;-;0;0,0 %;-
DIE LINKE;20;6,1 %;-;6;1,8 %;-
BVB / FREIE WÄHLER;21;6,4 %;-;11;3,3 %;-
FDP;2;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;6;1,8 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;50;15,2 %;-
III. Weg;-;-;-;3;0,9 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;3;0,9 %;-
