Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;749;-;-;749;-;-
Wählende;429;57,3 %;-;429;57,3 %;-
Ungültige Stimmen;6;1,4 %;-;5;1,2 %;-
Gültige Stimmen;423;98,6 %;-;424;98,8 %;-
SPD;136;32,2 %;-;115;27,1 %;-
AfD;176;41,6 %;-;160;37,7 %;-
CDU;51;12,1 %;-;41;9,7 %;-
GRÜNE/B 90;3;0,7 %;-;12;2,8 %;-
DIE LINKE;21;5,0 %;-;20;4,7 %;-
BVB / FREIE WÄHLER;33;7,8 %;-;15;3,5 %;-
FDP;3;0,7 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;2;0,5 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;52;12,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,7 %;-
WU;-;-;-;0;0,0 %;-
