Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.035;-;-;1.035;-;-
Wählende;448;43,3 %;-;448;43,3 %;-
Ungültige Stimmen;10;2,2 %;-;8;1,8 %;-
Gültige Stimmen;438;97,8 %;-;440;98,2 %;-
SPD;135;30,8 %;-;127;28,9 %;-
AfD;203;46,3 %;-;185;42,0 %;-
CDU;33;7,5 %;-;26;5,9 %;-
GRÜNE/B 90;3;0,7 %;-;4;0,9 %;-
DIE LINKE;17;3,9 %;-;9;2,0 %;-
BVB / FREIE WÄHLER;29;6,6 %;-;9;2,0 %;-
FDP;5;1,1 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;16;3,6 %;-
Plus;6;1,4 %;-;2;0,5 %;-
BSW;-;-;-;54;12,3 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;2;0,5 %;-
EB Gliese;7;1,6 %;-;-;-;-
