Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.063;-;-;1.063;-;-
Wählende;476;44,8 %;-;476.0;44,8 %;-
Ungültige Stimmen;5;1,1 %;-;2.0;0,4 %;-
Gültige Stimmen;471;98,9 %;-;474.0;99,6 %;-
SPD;148;31,4 %;-;149.0;31,4 %;-
AfD;198;42,0 %;-;177.0;37,3 %;-
CDU;73;15,5 %;-;50.0;10,5 %;-
GRÜNE/B 90;6;1,3 %;-;9.0;1,9 %;-
DIE LINKE;23;4,9 %;-;10.0;2,1 %;-
BVB / FREIE WÄHLER;20;4,2 %;-;11.0;2,3 %;-
FDP;3;0,6 %;-;4.0;0,8 %;-
Tierschutzpartei;-;-;-;6.0;1,3 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;53.0;11,2 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;2.0;0,4 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
