Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;627;-;-;627;-;-
Ungültige Stimmen;4;0,6 %;-;1;0,2 %;-
Gültige Stimmen;623;99,4 %;-;626;99,8 %;-
SPD;217;34,8 %;-;219;35,0 %;-
AfD;23;3,7 %;-;24;3,8 %;-
CDU;40;6,4 %;-;42;6,7 %;-
GRÜNE/B 90;197;31,6 %;-;179;28,6 %;-
DIE LINKE;91;14,6 %;-;50;8,0 %;-
BVB / FREIE WÄHLER;12;1,9 %;-;4;0,6 %;-
FDP;15;2,4 %;-;12;1,9 %;-
Tierschutzpartei;28;4,5 %;-;15;2,4 %;-
Plus;-;-;-;32;5,1 %;-
BSW;-;-;-;39;6,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;3;0,5 %;-
DLW;-;-;-;3;0,5 %;-
WU;-;-;-;4;0,6 %;-
