Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;12.692;-;-;12.692;-;-
Wählende;9.994;78,7 %;+72;9.994;78,7 %;+72
Ungültige Stimmen;123;1,2 %;-03;73.0;0,7 %;-07
Gültige Stimmen;9.871;98,8 %;+03;9.921;99,3 %;+07
SPD;3.421;34,7 %;+112;3.153;31,8 %;+76
AfD;2.663;27,0 %;+78;2.408;24,3 %;+53
CDU;1.969;19,9 %;-03;1.657;16,7 %;-21
GRÜNE/B 90;430;4,4 %;-106;527.0;5,3 %;-99
DIE LINKE;353;3,6 %;-50;208.0;2,1 %;-59
BVB / FREIE WÄHLER;599;6,1 %;-11;264.0;2,7 %;-38
FDP;214;2,2 %;-12;113.0;1,1 %;-26
Tierschutzpartei;-;-;-;258.0;2,6 %;-05
Plus;222;2,2 %;+13;143.0;1,4 %;+01
BSW;-;-;-;1.118;11,3 %;+113
III. Weg;-;-;-;7.0;0,1 %;+01
DKP;-;-;-;2.0;0,0 %;+00
DLW;-;-;-;31.0;0,3 %;+03
WU;-;-;-;32.0;0,3 %;+03
