Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;164;-;-;164;-;-
Wählende;108;65,9 %;-;108;65,9 %;-
Ungültige Stimmen;4;3,7 %;-;2;1,9 %;-
Gültige Stimmen;104;96,3 %;-;106;98,1 %;-
SPD;7;6,7 %;-;14;13,2 %;-
AfD;69;66,3 %;-;64;60,4 %;-
CDU;6;5,8 %;-;7;6,6 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,9 %;-
DIE LINKE;1;1,0 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;19;18,3 %;-;5;4,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;9;8,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;4;3,8 %;-
EB Hoffmann;2;1,9 %;-;-;-;-
