Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;93;-;-;93;-;-
Wählende;67;72,0 %;-;67;72,0 %;-
Ungültige Stimmen;2;3,0 %;-;2;3,0 %;-
Gültige Stimmen;65;97,0 %;-;65;97,0 %;-
SPD;20;30,8 %;-;16;24,6 %;-
AfD;27;41,5 %;-;22;33,8 %;-
CDU;5;7,7 %;-;7;10,8 %;-
GRÜNE/B 90;0;0,0 %;-;1;1,5 %;-
DIE LINKE;2;3,1 %;-;1;1,5 %;-
BVB / FREIE WÄHLER;2;3,1 %;-;2;3,1 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,5 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;10;15,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;9;13,8 %;-;5;7,7 %;-
WU;-;-;-;0;0,0 %;-
