Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.234;-;-;1.234;-;-
Ungültige Stimmen;18;1,5 %;+09;9.0;0,7 %;+02
Gültige Stimmen;1.216;98,5 %;-09;1.225;99,3 %;-02
SPD;489;40,2 %;+153;463.0;37,8 %;+129
AfD;173;14,2 %;+35;135.0;11,0 %;-08
CDU;244;20,1 %;+26;243.0;19,8 %;+22
GRÜNE/B 90;106;8,7 %;-102;98.0;8,0 %;-118
DIE LINKE;46;3,8 %;-39;35.0;2,9 %;-40
BVB / FREIE WÄHLER;79;6,5 %;-38;35.0;2,9 %;-37
FDP;51;4,2 %;-59;28.0;2,3 %;-61
Tierschutzpartei;-;-;-;36.0;2,9 %;+03
Plus;28;2,3 %;+23;15.0;1,2 %;-00
BSW;-;-;-;129.0;10,5 %;+105
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;4.0;0,3 %;+03
WU;-;-;-;4.0;0,3 %;+03
