Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;933;-;-;933;-;-
Wählende;443;47,5 %;-;443;47,5 %;-
Ungültige Stimmen;4;0,9 %;-;2;0,5 %;-
Gültige Stimmen;439;99,1 %;-;441;99,5 %;-
SPD;126;28,7 %;-;109;24,7 %;-
AfD;172;39,2 %;-;160;36,3 %;-
CDU;73;16,6 %;-;65;14,7 %;-
GRÜNE/B 90;9;2,1 %;-;17;3,9 %;-
DIE LINKE;19;4,3 %;-;8;1,8 %;-
BVB / FREIE WÄHLER;22;5,0 %;-;5;1,1 %;-
FDP;17;3,9 %;-;5;1,1 %;-
Tierschutzpartei;-;-;-;7;1,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;61;13,8 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;2;0,5 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
dieBasis;1;0,2 %;-;-;-;-
