Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;737;-;-;737;-;-
Ungültige Stimmen;5;0,7 %;-05;5;0,7 %;-03
Gültige Stimmen;732;99,3 %;+05;732;99,3 %;+03
SPD;206;28,1 %;+57;228;31,1 %;+85
AfD;130;17,8 %;-17;133;18,2 %;-28
CDU;175;23,9 %;-13;141;19,3 %;-16
GRÜNE/B 90;31;4,2 %;-69;41;5,6 %;-73
DIE LINKE;30;4,1 %;-57;22;3,0 %;-67
BVB / FREIE WÄHLER;145;19,8 %;+113;45;6,1 %;+06
FDP;9;1,2 %;-19;7;1,0 %;-26
Tierschutzpartei;-;-;-;15;2,0 %;-08
Plus;-;-;-;4;0,5 %;-01
BSW;-;-;-;85;11,6 %;+116
III. Weg;-;-;-;0;0,0 %;00
DKP;4;0,5 %;+02;0;0,0 %;00
DLW;-;-;-;4;0,5 %;+05
WU;-;-;-;7;1,0 %;+10
EB Schamberger;2;0,3 %;+03;-;-;-
