Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.123;-;-;1.123;-;-
Wählende;418;37,2 %;-;418.0;37,2 %;-
Ungültige Stimmen;8;1,9 %;-;5.0;1,2 %;-
Gültige Stimmen;410;98,1 %;-;413.0;98,8 %;-
SPD;128;31,2 %;-;132.0;32,0 %;-
AfD;168;41,0 %;-;170.0;41,2 %;-
CDU;65;15,9 %;-;36.0;8,7 %;-
GRÜNE/B 90;1;0,2 %;-;6.0;1,5 %;-
DIE LINKE;25;6,1 %;-;12.0;2,9 %;-
BVB / FREIE WÄHLER;15;3,7 %;-;8.0;1,9 %;-
FDP;4;1,0 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;8.0;1,9 %;-
Plus;-;-;-;2.0;0,5 %;-
BSW;-;-;-;37.0;9,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;4;1,0 %;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
